health_account_key,month,nps,csat,health_score,churn_flag,churn_reason,customer_success_owner
acc-000032,2025-11-01,-34,2.2,36.8,FALSE,,CS Team A
 ACC-000032 ,2025-12-01,-46,1.6,27.6,FALSE,,CS Team B
acc-000033,2025-01-01,0,3.1,62.1,FALSE,,CS Team A
ACC-000033,2025-02-01,11,3.6,63.1,FALSE,,CS Team A
ACC-000033,2025-03-01,5,3.5,58.7,FALSE,,CS Team A
ACC-000033,2025-04-01,24,4.3,59.5,FALSE,,CS Team A
acc-000033,2025-05-01,49,3.4,66.0,FALSE,,CS Team B
ACC-000033,2025-06-01,10,3.4,52.6,FALSE,,CS Team C
acc-000033,2025-07-01,12,2.8,61.1,FALSE,,CS Team B
acc-000033,2025-08-01,-2,3.5,53.7,FALSE,,CS Team B
ACC 000033,2025-09-01,13,3.2,46.8,FALSE,,CS Team A
ACC-000033,2025-10-01,-16,2.9,52.8,FALSE,,CS Team A
ACC-000033,2025-11-01,39,3.3,51.7,FALSE,,CS Team A
ACC 000033,2025-12-01,16,2.3,52.3,FALSE,,Strategic CS
 ACC-000034 ,2025-01-01,61,4.8,88.3,FALSE,,CS Team B
ACC-000034,2025-02-01,66,3.9,86.3,FALSE,,Strategic CS
ACC-000034,2025-03-01,78,5,94.5,FALSE,,CS Team B
ACC-000034,2025-04-01,73,4.8,94.5,FALSE,,CS Team A
 ACC-000034 ,2025-05-01,72,4.8,84.9,FALSE,,CS Team C
 ACC-000034 ,2025-06-01,55,4.4,90.8,FALSE,,CS Team C
ACC 000034,2025-07-01,20,3.7,89.8,FALSE,,CS Team B
ACC 000034,2025-08-01,95,4.2,93.5,FALSE,,CS Team A
ACC 000034,2025-09-01,53,4.1,81.1,FALSE,,CS Team B
ACC-000034,2025-10-01,82,4.4,89.4,TRUE,Budget cut,Strategic CS
ACC 000034,2025-11-01,-100,1.5,0.5,FALSE,,Strategic CS
 ACC-000034 ,2025-12-01,-54,1.3,6.3,FALSE,,CS Team C
 ACC-000035 ,2025-01-01,54,4.7,82.7,FALSE,,CS Team C
ACC-000035,2025-02-01,29,3.9,82.9,FALSE,,CS Team A
ACC 000035,2025-03-01,37,4.0,84.5,FALSE,,CS Team B
ACC-000035,2025-04-01,30,3.6,78.4,FALSE,,CS Team A
ACC-000035,2025-05-01,33,4.1,69.9,FALSE,,CS Team A
 ACC-000035 ,2025-06-01,43,4.3,76.5,FALSE,,CS Team B
ACC-000035,2025-07-01,67,4.4,85.8,FALSE,,CS Team A
ACC-000035,2025-08-01,78,4.8,85.5,FALSE,,CS Team A
ACC-000035,2025-09-01,28,4.3,85.8,FALSE,,CS Team A
ACC 000035,2025-10-01,97,4.7,92.7,FALSE,,CS Team B
ACC-000035,2025-11-01,55,4.6,82.1,FALSE,,CS Team B
 ACC-000035 ,2025-12-01,40,4.5,87.0,FALSE,,CS Team A
 ACC-000036 ,2025-01-01,17,2.8,60.4,FALSE,,CS Team C
ACC-000036,2025-02-01,20,3.9,63.9,FALSE,,Strategic CS
ACC 000036,2025-03-01,41,3.9,58.1,FALSE,,CS Team C
acc-000036,2025-04-01,-23,3.0,54.6,FALSE,,CS Team B
 ACC-000036 ,2025-05-01,15,2.9,53.2,FALSE,,CS Team B
ACC 000036,2025-06-01,0,3.4,58.5,FALSE,,CS Team A
ACC-000036,2025-07-01,7,3.3,51.8,FALSE,,CS Team A
 ACC-000036 ,2025-08-01,6,2.6,47.9,FALSE,,CS Team C
ACC 000036,2025-09-01,12,3.0,50.1,FALSE,,CS Team B
 ACC-000036 ,2025-10-01,6,3.3,42.1,FALSE,,CS Team B
ACC-000036,2025-11-01,-29,3.7,51.8,FALSE,,CS Team B
ACC-000036,2025-12-01,-9,2.9,44.7,FALSE,,CS Team B
ACC-000037,2025-01-01,17,4.3,62.9,FALSE,,CS Team C
acc-000037,2025-02-01,13,2.2,47.5,TRUE,Beta feature gap,CS Team A
ACC-000037,2025-03-01,-41,1.2,3.5,FALSE,,CS Team B
ACC 000037,2025-04-01,-69,1.6,4.1,FALSE,,CS Team B
 ACC-000037 ,2025-05-01,-60,2.6,6.1,FALSE,,CS Team B
ACC-000037,2025-06-01,-96,1,3.2,FALSE,,CS Team B
 ACC-000037 ,2025-07-01,-70,1.4,10.6,FALSE,,CS Team A
ACC-000037,2025-08-01,-70,1.4,150,FALSE,,CS Team B
ACC-000037,2025-09-01,-47,2.0,7.7,FALSE,,CS Team C
acc-000037,2025-10-01,-60,1.7,6.3,FALSE,,CS Team C
ACC-000037,2025-11-01,-60,1.0,6.0,FALSE,,CS Team C
ACC-000037,2025-12-01,-81,1.7,12.3,FALSE,,CS Team C
ACC 000038,2025-01-01,-34,3.8,52.1,FALSE,,CS Team A
ACC-000038,2025-02-01,4,2.4,49.9,FALSE,,CS Team B
acc-000038,2025-03-01,11,3.4,44.6,FALSE,,CS Team B
ACC-000038,2025-04-01,-30,2.6,42.1,FALSE,,CS Team C
 ACC-000038 ,2025-05-01,-8,1.7,41.9,FALSE,,CS Team A
acc-000038,2025-06-01,20,2.9,47.0,FALSE,,Strategic CS
ACC-000038,2025-07-01,-33,2.4,43.4,FALSE,,CS Team C
 ACC-000038 ,2025-08-01,14,2.1,42.9,FALSE,,CS Team B
ACC-000038,2025-09-01,-27,2.8,49.2,FALSE,,CS Team A
ACC-000038,2025-10-01,5,2.5,28.4,FALSE,,CS Team A
 ACC-000038 ,2025-11-01,-13,3.1,46.5,FALSE,,CS Team A
ACC-000038,2025-12-01,-34,1.6,27.6,FALSE,,Strategic CS
ACC-000039,2025-01-01,1,2.2,33.4,FALSE,,CS Team C
ACC-000039,2025-02-01,-16,2.5,45.2,FALSE,,CS Team A
acc-000039,2025-03-01,-33,2.6,42.8,FALSE,,CS Team A
ACC-000039,2025-04-01,-5,2.9,40.3,FALSE,,CS Team A
ACC-000039,2025-05-01,-31,3.3,46.5,FALSE,,CS Team C
ACC-000039,2025-06-01,-12,2.8,37.5,FALSE,,CS Team B
acc-000039,2025-07-01,10,2.1,37.9,FALSE,,CS Team A
ACC 000039,2025-08-01,-28,2.5,44.8,FALSE,,CS Team B
 ACC-000039 ,2025-09-01,-9,2.6,38.7,FALSE,,CS Team B
ACC-000039,2025-10-01,-34,2.0,37.7,FALSE,,Strategic CS
ACC-000039,2025-11-01,-15,2.5,43.4,FALSE,,CS Team C
ACC 000039,2025-12-01,-42,2.9,26.8,FALSE,,CS Team A
ACC-000040,2025-01-01,38,4.4,62.3,FALSE,,CS Team C
ACC-000040,2025-02-01,26,3.3,57.7,FALSE,,CS Team A
ACC 000040,2025-03-01,20,3.1,50.1,FALSE,,CS Team B
ACC-000040,2025-04-01,19,3.3,49.4,FALSE,,CS Team A
ACC 000040,2025-05-01,5,3.2,51.5,TRUE,Low product fit,CS Team A
ACC 000040,2025-06-01,-71,1.4,8.9,FALSE,,CS Team A
ACC-000040,2025-07-01,-100,1,3.2,FALSE,,CS Team A
ACC-000040,2025-08-01,-75,1.6,12.8,FALSE,,CS Team A
ACC-000040,2025-09-01,-77,1.6,1.7,FALSE,,CS Team A
 ACC-000040 ,2025-10-01,-33,1,9.1,FALSE,,CS Team A
ACC-000040,2025-11-01,-100,1.1,3.9,FALSE,,CS Team A
ACC 000040,2025-12-01,-63,1.6,5.4,FALSE,,CS Team A
ACC-000041,2025-01-01,16,3.6,60.3,FALSE,,Strategic CS
ACC-000041,2025-02-01,-7,3.3,59.4,FALSE,,CS Team B
 ACC-000041 ,2025-03-01,-4,4.7,62.8,FALSE,,CS Team B
ACC 000041,2025-04-01,20,2.5,58.7,FALSE,,CS Team B
 ACC-000041 ,2025-05-01,-19,2.9,55.6,FALSE,,Strategic CS
ACC-000041,2025-06-01,55,4.6,55.6,FALSE,,CS Team A
ACC-000041,2025-07-01,7,2.5,57.7,FALSE,,CS Team A
ACC-000041,2025-08-01,9,2.9,49.9,TRUE,Low product fit,CS Team C
acc-000041,2025-09-01,-90,1,5.8,FALSE,,CS Team C
ACC 000041,2025-10-01,-62,1.9,10.7,FALSE,,CS Team C
ACC-000041,2025-11-01,-59,1.2,7.7,FALSE,,CS Team B
ACC-000041,2025-12-01,-71,1,9.1,FALSE,,CS Team B
ACC-000042,2025-01-01,31,3.4,76.9,FALSE,,CS Team B
ACC-000042,2025-02-01,80,5.0,84.0,FALSE,,CS Team C
ACC 000042,2025-03-01,19,5,79.4,FALSE,,CS Team C
ACC-000042,2025-04-01,77,5,84.6,FALSE,,Strategic CS
ACC-000042,2025-05-01,50,4.0,84.1,FALSE,,CS Team B
ACC-000042,2025-06-01,61,3.7,76.6,FALSE,,CS Team C
ACC 000042,2025-07-01,31,3.9,76.6,FALSE,,CS Team B
ACC-000042,2025-08-01,31,3.7,83.7,FALSE,,CS Team B
 ACC-000042 ,2025-09-01,27,4.1,72.1,FALSE,,CS Team B
ACC-000042,2025-10-01,46,4.6,81.6,FALSE,,Strategic CS
acc-000042,2025-11-01,15,4.2,72.7,FALSE,,CS Team A
acc-000042,2025-12-01,30,4.8,76.7,FALSE,,CS Team C
ACC-000043,2025-01-01,-7,2.7,61.0,FALSE,,CS Team C
ACC 000043,2025-02-01,30,3.7,63.0,FALSE,,CS Team A
 ACC-000043 ,2025-03-01,24,3.0,58.0,FALSE,,CS Team B
ACC 000043,2025-04-01,22,4.1,60.0,FALSE,,CS Team C
ACC-000043,2025-05-01,11,3.0,56.5,FALSE,,CS Team A
acc-000043,2025-06-01,28,2.6,63.4,FALSE,,CS Team C
 ACC-000043 ,2025-07-01,1,3.4,51.6,FALSE,,CS Team A
ACC-000043,2025-08-01,9,3.4,52.1,FALSE,,Strategic CS
ACC-000043,2025-09-01,-2,3.0,53.4,FALSE,,CS Team B
ACC-000043,2025-10-01,-31,2.0,45.9,FALSE,,CS Team B
acc-000043,2025-11-01,2,3.5,52.6,FALSE,,CS Team B
ACC 000043,2025-12-01,1,2.0,45.8,FALSE,,CS Team B
ACC 000044,2025-01-01,-7,2.7,51.2,FALSE,,CS Team B
ACC-000044,2025-02-01,-10,2.3,43.4,FALSE,,CS Team A
ACC-000044,2025-03-01,-35,2.0,37.2,FALSE,,CS Team B
ACC-000044,2025-04-01,-11,2.4,41.7,FALSE,,CS Team B
ACC 000044,2025-05-01,-6,2.5,32.5,FALSE,,Strategic CS
acc-000044,2025-06-01,-32,2.7,37.2,FALSE,,CS Team A
 ACC-000044 ,2025-07-01,-49,2.7,37.1,FALSE,,CS Team B
ACC-000044,2025-08-01,-37,1.1,29.1,FALSE,,CS Team C
ACC-000044,2025-09-01,-54,2.5,26.2,FALSE,,CS Team B
ACC-000044,2025-10-01,-50,1,28.6,FALSE,,CS Team A
ACC-000044,2025-11-01,-14,2.9,38.7,FALSE,,CS Team A
 ACC-000044 ,2025-12-01,-44,2.1,30.5,FALSE,Too many support issues,CS Team C
ACC-000045,2025-01-01,85,5.0,88.6,FALSE,,CS Team B
ACC-000045,2025-02-01,10,4.0,77.6,FALSE,,CS Team B
ACC-000045,2025-03-01,63,3.8,74.6,FALSE,,CS Team B
ACC 000045,2025-04-01,46,4.4,78.8,FALSE,,CS Team B
ACC-000045,2025-05-01,53,4.2,85.9,FALSE,,CS Team A
ACC-000045,2025-06-01,71,4.8,81.3,FALSE,,CS Team A
ACC-000045,2025-07-01,62,3.9,80.9,FALSE,,CS Team C
ACC-000045,2025-08-01,90,4.2,83.1,FALSE,,CS Team B
ACC-000045,2025-09-01,30,4.0,76.0,FALSE,,CS Team A
acc-000045,2025-10-01,55,4.9,83.3,FALSE,,CS Team A
ACC-000045,2025-11-01,38,5.0,79.8,FALSE,,CS Team A
 ACC-000045 ,2025-12-01,52,4.7,90.6,FALSE,,CS Team C
acc-000046,2025-01-01,13,4.4,74.1,FALSE,,CS Team C
ACC-000046,2025-02-01,24,3.3,68.5,FALSE,,CS Team B
ACC-000046,2025-03-01,48,3.5,73.8,FALSE,,CS Team B
ACC 000046,2025-04-01,19,3.3,67.0,FALSE,,CS Team A
ACC-000046,2025-05-01,13,3.0,69.1,FALSE,,CS Team B
ACC-000046,2025-06-01,21,3.5,65.4,FALSE,,CS Team B
ACC-000046,2025-07-01,100,3.5,78.7,FALSE,,CS Team B
ACC-000046,2025-08-01,21,4.9,72.0,FALSE,,CS Team C
ACC-000046,2025-09-01,44,4.3,79.3,FALSE,,Strategic CS
acc-000046,2025-10-01,43,3.1,75.1,FALSE,,CS Team B
ACC-000046,2025-11-01,45,4.9,76.6,FALSE,,CS Team B
 ACC-000046 ,2025-12-01,72,4.2,83.5,FALSE,,CS Team B
ACC-000047,2025-01-01,54,4.8,88.2,FALSE,,CS Team B
ACC-000047,2025-02-01,71,4.4,91.7,FALSE,,CS Team A
ACC-000047,2025-03-01,39,3.6,79.2,FALSE,,CS Team B
acc-000047,2025-04-01,28,3.1,77.3,FALSE,,CS Team B
ACC-000047,2025-05-01,61,3.6,79.8,FALSE,,CS Team C
ACC 000047,2025-06-01,60,4.5,86.9,FALSE,,CS Team B
ACC-000047,2025-07-01,79,5,92.2,FALSE,,CS Team A
ACC 000047,2025-08-01,50,4.1,78.9,FALSE,,Strategic CS
 ACC-000047 ,2025-09-01,66,4.8,88.8,FALSE,,CS Team B
ACC 000047,2025-10-01,87,5,94.1,FALSE,,CS Team B
acc-000047,2025-11-01,21,4.8,81.4,FALSE,,CS Team B
ACC 000047,2025-12-01,88,4.8,94.7,FALSE,,CS Team A
acc-000048,2025-01-01,45,3.8,62.4,FALSE,,CS Team B
ACC-000048,2025-02-01,5,3.9,64.1,FALSE,,Strategic CS
 ACC-000048 ,2025-03-01,4,2.8,61.9,FALSE,,CS Team A
ACC 000048,2025-04-01,50,3.5,62.2,FALSE,,CS Team C
ACC-000048,2025-05-01,65,2.8,60.4,FALSE,,CS Team C
ACC-000048,2025-06-01,43,3.6,67.8,FALSE,,CS Team B
ACC-000048,2025-07-01,19,3.8,60.4,FALSE,,CS Team B
ACC-000048,2025-08-01,14,4.3,59.9,FALSE,,CS Team C
 ACC-000048 ,2025-09-01,19,4.3,71.9,FALSE,,CS Team A
 ACC-000048 ,2025-10-01,13,3.8,68.9,FALSE,,CS Team A
acc-000048,2025-11-01,19,3.6,59.9,FALSE,,CS Team A
ACC-000048,2025-12-01,8,3.7,62.4,FALSE,,CS Team A
ACC-000049,2025-01-01,10,2.7,50.7,FALSE,,CS Team C
 ACC-000049 ,2025-02-01,22,3.1,57.8,FALSE,,CS Team C
acc-000049,2025-03-01,15,3.4,68.7,FALSE,,CS Team C
acc-000049,2025-04-01,-12,4.6,54.1,FALSE,,CS Team A
acc-000049,2025-05-01,-3,3.1,65.8,FALSE,,CS Team B
 ACC-000049 ,2025-06-01,10,3.1,50.3,FALSE,,CS Team A
ACC-000049,2025-07-01,10,2.1,47.8,FALSE,,CS Team B
ACC-000049,2025-08-01,41,3.8,61.2,FALSE,,CS Team A
ACC-000049,2025-09-01,-6,3.5,52.6,FALSE,,CS Team B
ACC 000049,2025-10-01,19,3.1,49.4,FALSE,,CS Team C
 ACC-000049 ,2025-11-01,-8,3.1,44.7,FALSE,,CS Team A
ACC-000049,2025-12-01,-23,3.0,44.2,FALSE,,CS Team C
ACC-000050,2025-01-01,55,4.0,80.4,FALSE,,CS Team A
ACC-000050,2025-02-01,42,4.8,79.2,FALSE,,CS Team B
ACC 000050,2025-03-01,51,4.4,85.9,FALSE,,CS Team A
ACC-000050,2025-04-01,40,3.9,83.4,FALSE,,CS Team C
 ACC-000050 ,2025-05-01,40,4.1,77.1,FALSE,,CS Team B
ACC-000050,2025-06-01,62,4.5,83.7,FALSE,,CS Team A
ACC-000050,2025-07-01,25,3.8,82.7,FALSE,,CS Team A
ACC-000050,2025-08-01,13,3.3,77.5,FALSE,,CS Team A
acc-000050,2025-09-01,52,4.3,86.6,FALSE,,CS Team A
ACC 000050,2025-10-01,42,3.8,82.7,FALSE,,CS Team B
 ACC-000050 ,2025-11-01,30,4.9,84.1,FALSE,,CS Team C
 ACC-000050 ,2025-12-01,37,3.8,76.4,FALSE,,CS Team B
ACC 000051,2025-01-01,1,3.3,55.1,FALSE,,Strategic CS
 ACC-000051 ,2025-02-01,27,2.7,52.8,FALSE,,CS Team B
ACC-000051,2025-03-01,2,3.5,61.9,FALSE,,CS Team C
ACC-000051,2025-04-01,8,2.3,53.8,FALSE,,Strategic CS
acc-000051,2025-05-01,3,3.3,56.4,FALSE,,CS Team B
 ACC-000051 ,2025-06-01,-17,3.3,58.0,FALSE,,CS Team B
acc-000051,2025-07-01,13,3.9,58.7,FALSE,,CS Team B
acc-000051,2025-08-01,-19,3.3,43.7,FALSE,,CS Team C
 ACC-000051 ,2025-09-01,-21,2.9,50.1,FALSE,,CS Team B
 ACC-000051 ,2025-10-01,25,3.0,61.2,FALSE,,CS Team C
ACC-000051,2025-11-01,24,3.7,59.9,FALSE,,CS Team B
acc-000051,2025-12-01,6,3.7,60.1,FALSE,,CS Team A
ACC-000052,2025-01-01,5,4.0,63.8,FALSE,,CS Team B
acc-000052,2025-02-01,24,4.0,64.0,FALSE,,CS Team B
acc-000052,2025-03-01,20,3.5,73.5,FALSE,,CS Team A
ACC-000052,2025-04-01,13,3.6,61.6,FALSE,,Strategic CS
 ACC-000052 ,2025-05-01,14,4.5,66.1,FALSE,,CS Team B
acc-000052,2025-06-01,53,3.9,71.4,FALSE,,CS Team C
ACC 000052,2025-07-01,63,3.5,75.0,FALSE,,CS Team A
ACC-000052,2025-08-01,0,3.7,70.1,FALSE,,CS Team A
 ACC-000052 ,2025-09-01,40,3.2,65.5,FALSE,,Strategic CS
ACC-000052,2025-10-01,29,3.3,61.1,FALSE,,CS Team A
ACC-000052,2025-11-01,30,3.3,64.5,FALSE,,CS Team C
ACC-000052,2025-12-01,10,3.8,69.2,FALSE,,CS Team A
 ACC-000053 ,2025-01-01,87,4.4,88.5,FALSE,,CS Team B
ACC-000053,2025-02-01,17,5,89.1,FALSE,,CS Team B
ACC-000053,2025-03-01,79,5,98.9,FALSE,,CS Team A
 ACC-000053 ,2025-04-01,45,4.6,86.5,FALSE,,CS Team A
 ACC-000053 ,2025-05-01,77,5,93.1,FALSE,,CS Team B
ACC-000053,2025-06-01,26,4.4,82.6,FALSE,,CS Team C
 ACC-000053 ,2025-07-01,74,4.0,94.9,FALSE,,CS Team A
 ACC-000053 ,2025-08-01,57,5.0,93.2,FALSE,,CS Team B
 ACC-000053 ,2025-09-01,69,5,95.8,FALSE,,CS Team A
 ACC-000053 ,2025-10-01,70,4.1,85.7,FALSE,,CS Team A
 ACC-000053 ,2025-11-01,38,4.2,91.7,FALSE,,CS Team C
acc-000053,2025-12-01,88,4.6,97.4,FALSE,,CS Team C
 ACC-000054 ,2025-01-01,100,4.2,84.3,FALSE,,CS Team B
ACC-000054,2025-02-01,86,4.3,83.0,FALSE,,CS Team B
ACC-000054,2025-03-01,59,4.4,86.9,FALSE,,CS Team A
 ACC-000054 ,2025-04-01,61,4.6,90.0,FALSE,,CS Team B
ACC 000054,2025-05-01,40,4.9,89.8,FALSE,,CS Team A
ACC-000054,2025-06-01,64,4.7,91.7,FALSE,,CS Team B
ACC-000054,2025-07-01,72,4.8,88.8,FALSE,,Strategic CS
ACC 000054,2025-08-01,73,3.7,85.8,FALSE,,CS Team A
 ACC-000054 ,2025-09-01,70,4.2,87.7,FALSE,,CS Team A
acc-000054,2025-10-01,72,3.1,80.1,FALSE,,CS Team B
ACC 000054,2025-11-01,100,5,95.9,FALSE,,CS Team C
 ACC-000054 ,2025-12-01,28,5,92.6,FALSE,,CS Team A
acc-000055,2025-01-01,9,4.4,77.1,FALSE,,CS Team C
 ACC-000055 ,2025-02-01,58,4.1,84.6,FALSE,,CS Team C
acc-000055,2025-03-01,18,4.2,70.8,FALSE,,CS Team C
ACC-000055,2025-04-01,69,3.5,74.7,FALSE,,CS Team A
ACC-000055,2025-05-01,56,4.9,83.7,FALSE,,CS Team A
acc-000055,2025-06-01,39,4.1,80.4,FALSE,,CS Team A
ACC 000055,2025-07-01,29,4.2,74.9,FALSE,,CS Team B
ACC-000055,2025-08-01,31,4.1,74.1,FALSE,,Strategic CS
 ACC-000055 ,2025-09-01,125,4.0,77.7,FALSE,,CS Team C
 ACC-000055 ,2025-10-01,28,5,73.5,FALSE,,CS Team A
ACC-000055,2025-11-01,33,4.0,75.8,FALSE,,CS Team C
ACC 000055,2025-12-01,42,4.1,74.7,FALSE,,CS Team A
ACC-000056,2025-01-01,37,3.5,62.7,FALSE,,CS Team A
ACC-000056,2025-02-01,30,4.1,67.9,FALSE,,CS Team A
acc-000056,2025-03-01,2,4.3,71.3,FALSE,,CS Team B
 ACC-000056 ,2025-04-01,6,2.8,69.6,FALSE,,CS Team A
acc-000056,2025-05-01,49,4.0,69.8,FALSE,,CS Team C
ACC-000056,2025-06-01,14,3.0,66.4,FALSE,,CS Team A
ACC-000056,2025-07-01,13,3.1,67.6,FALSE,,CS Team B
ACC-000056,2025-08-01,31,3.4,61.3,FALSE,,CS Team B
acc-000056,2025-09-01,63,3.1,62.5,FALSE,,CS Team B
ACC-000056,2025-10-01,12,3.3,64.5,FALSE,,Strategic CS
 ACC-000056 ,2025-11-01,46,3.5,68.1,FALSE,,CS Team A
ACC-000056,2025-12-01,21,4.6,70.1,FALSE,,CS Team B
ACC-000057,2025-01-01,48,4.1,70.5,FALSE,,CS Team B
ACC-000057,2025-02-01,2,3.3,58.7,FALSE,,CS Team B
acc-000057,2025-03-01,19,3.6,56.1,FALSE,,CS Team B
ACC 000057,2025-04-01,1,3.3,56.2,FALSE,,CS Team A
 ACC-000057 ,2025-05-01,-18,3.7,49.3,FALSE,,CS Team B
ACC-000057,2025-06-01,7,3.1,54.7,FALSE,,CS Team A
ACC 000057,2025-07-01,-24,3.4,55.2,FALSE,,CS Team B
ACC-000057,2025-08-01,32,3.3,56.0,FALSE,,CS Team B
 ACC-000057 ,2025-09-01,13,2.8,46.0,FALSE,,CS Team C
 ACC-000057 ,2025-10-01,28,2.7,50.4,FALSE,,CS Team B
ACC 000057,2025-11-01,-12,2.5,46.7,FALSE,,CS Team B
ACC 000057,2025-12-01,13,3.6,50.0,FALSE,,CS Team A
ACC-000058,2025-01-01,8,2.1,43.2,FALSE,,CS Team C
acc-000058,2025-02-01,-13,3.6,38.0,TRUE,Low product fit,CS Team B
ACC-000058,2025-03-01,-60,1.2,5.3,FALSE,,CS Team C
ACC 000058,2025-04-01,-48,1.4,8.2,FALSE,,CS Team A
ACC-000058,2025-05-01,-41,2.9,14.7,FALSE,,CS Team A
ACC-000058,2025-06-01,-48,1,4.1,FALSE,,CS Team A
ACC-000058,2025-07-01,-39,1,8.0,FALSE,,CS Team C
 ACC-000058 ,2025-08-01,-80,1.3,4.4,FALSE,,CS Team B
acc-000058,2025-09-01,-96,1.6,7.7,FALSE,,CS Team C
ACC-000058,2025-10-01,-61,1.3,12.7,FALSE,,CS Team A
acc-000058,2025-11-01,-80,1.4,6.5,FALSE,,CS Team B
ACC-000058,2025-12-01,-71,1.6,11.9,FALSE,,Strategic CS
ACC 000059,2025-01-01,53,3.5,74.0,FALSE,,CS Team B
ACC 000059,2025-02-01,74,4.3,78.5,FALSE,,CS Team B
 ACC-000059 ,2025-03-01,74,3.7,78.6,FALSE,,CS Team C
acc-000059,2025-04-01,40,3.8,74.4,FALSE,,CS Team B
acc-000059,2025-05-01,45,4.3,73.4,FALSE,,CS Team A
 ACC-000059 ,2025-06-01,22,4.1,75.2,FALSE,,CS Team C
ACC-000059,2025-07-01,32,3.4,64.9,FALSE,,CS Team A
ACC 000059,2025-08-01,39,4.6,74.8,FALSE,,CS Team C
ACC-000059,2025-09-01,36,3.8,72.7,FALSE,,CS Team A
ACC 000059,2025-10-01,39,3.9,77.9,FALSE,,CS Team C
ACC-000059,2025-11-01,24,3.8,76.5,FALSE,,CS Team A
ACC-000059,2025-12-01,36,4.1,81.6,FALSE,,CS Team B
 ACC-000060 ,2025-01-01,72,3.1,79.3,FALSE,,CS Team A
ACC-000060,2025-02-01,15,3.2,80.8,FALSE,,CS Team C
 ACC-000060 ,2025-03-01,48,4.2,80.0,FALSE,,CS Team A
ACC-000060,2025-04-01,55,4.3,77.2,FALSE,,CS Team B
acc-000060,2025-05-01,11,3.5,76.5,FALSE,,CS Team A
 ACC-000060 ,2025-06-01,33,4.0,80.3,FALSE,,CS Team B
ACC 000060,2025-07-01,49,3.8,84.0,FALSE,,CS Team B
ACC-000060,2025-08-01,50,3.8,69.8,FALSE,,CS Team C
ACC 000060,2025-09-01,56,3.7,83.0,FALSE,,CS Team B
acc-000060,2025-10-01,29,3.6,69.7,FALSE,,CS Team A
acc-000060,2025-11-01,69,3.9,74.5,FALSE,,Strategic CS
acc-000060,2025-12-01,74,3.0,81.1,FALSE,,CS Team C
ACC-000061,2025-01-01,22,3.3,58.3,FALSE,,CS Team A
acc-000061,2025-02-01,-44,2.8,49.1,FALSE,,CS Team C
ACC 000061,2025-03-01,20,3.3,62.1,FALSE,,CS Team A
 ACC-000061 ,2025-04-01,-48,2.2,40.8,FALSE,,CS Team A
ACC-000061,2025-05-01,-23,3.1,56.7,FALSE,,CS Team A
 ACC-000061 ,2025-06-01,17,3.1,57.4,FALSE,,CS Team C
acc-000061,2025-07-01,56,3.0,62.6,FALSE,,CS Team B
acc-000061,2025-08-01,4,2.9,64.4,FALSE,,CS Team A
 ACC-000061 ,2025-09-01,-11,3.3,51.0,FALSE,,CS Team A
acc-000061,2025-10-01,10,3.5,52.1,FALSE,,CS Team A
ACC 000061,2025-11-01,52,4.3,61.8,FALSE,,CS Team A
ACC-000061,2025-12-01,28,3.7,61.2,FALSE,,CS Team A
ACC 000062,2025-01-01,0,1.9,62.6,FALSE,,CS Team B
ACC-000062,2025-02-01,32,3.3,67.1,FALSE,,CS Team A
ACC-000062,2025-03-01,12,3.5,68.3,FALSE,,CS Team A
ACC 000062,2025-04-01,55,4.4,70.4,FALSE,,CS Team A
ACC-000062,2025-05-01,36,4.0,68.8,FALSE,,CS Team A
ACC-000062,2025-06-01,33,3.7,67.3,FALSE,,CS Team C
ACC-000062,2025-07-01,3,3.2,70.4,FALSE,,CS Team A
ACC 000062,2025-08-01,0,3.0,58.8,FALSE,,CS Team B
 ACC-000062 ,2025-09-01,36,3.5,58.0,FALSE,,CS Team A
ACC-000062,2025-10-01,-18,4.2,68.8,FALSE,,CS Team C
acc-000062,2025-11-01,48,4.3,72.3,FALSE,,CS Team B
ACC-000062,2025-12-01,33,4.6,76.9,FALSE,,CS Team C
ACC-000063,2025-01-01,43,3.5,68.6,FALSE,,CS Team A
ACC-000063,2025-02-01,33,3.6,67.0,FALSE,,CS Team B
 ACC-000063 ,2025-03-01,52,4.2,67.3,FALSE,,CS Team B
ACC-000063,2025-04-01,29,3.4,67.2,FALSE,,CS Team A
acc-000063,2025-05-01,44,4.2,71.2,FALSE,,CS Team C
 ACC-000063 ,2025-06-01,25,3.6,73.0,FALSE,,CS Team A
acc-000063,2025-07-01,32,4.3,66.3,FALSE,,CS Team B
ACC-000063,2025-08-01,38,3.1,62.6,FALSE,,CS Team C
 ACC-000063 ,2025-09-01,65,3.8,78.5,FALSE,,CS Team A
acc-000063,2025-10-01,40,4.4,72.6,FALSE,,CS Team A
ACC 000063,2025-11-01,15,3.7,70.0,FALSE,,CS Team C
acc-000063,2025-12-01,21,4.3,71.5,FALSE,,CS Team B
ACC 000064,2025-01-01,-42,1.3,20.3,FALSE,,CS Team B
ACC 000064,2025-02-01,-16,2.8,32.3,FALSE,,CS Team B
ACC 000064,2025-03-01,-44,2.1,34.6,FALSE,,CS Team B
acc-000064,2025-04-01,-9,1.9,32.6,FALSE,,CS Team C
acc-000064,2025-05-01,-58,2.2,29.2,FALSE,,CS Team C
ACC-000064,2025-06-01,-15,2.2,31.4,FALSE,,CS Team B
