account_id,account_name,industry,employee_band,plan,sales_rep,acquisition_channel,close_date,contract_start_date,gross_contract_value_eur,contract_value_eur,discount_pct,discount_anomaly_flag,closed_mrr_eur,sales_fit_score,low_fit_flag,beta_feature_promised,beta_feature_category,product_record_present,onboarding_completed,activation_days,feature_adoption_rate,weekly_active_users,pages_published,ecommerce_enabled,support_ticket_count_90d,support_ticket_count_180d,avg_first_response_hours,avg_support_csat,latest_health_score,avg_nps_6m,avg_csat_6m,churned_90d,churned_180d,churned_12m,churn_reason,revenue_quality_risk_index,revenue_quality_segment
ACC-000089,PossiblePage Account 0089,Software,11-50,Scale,Sales Rep #7,Paid Search,2025-04-10,2025-05-09,42896.11,32816.26,0.235,False,2734.69,48.0,True,True,Dynamic forms,True,True,28.0,0.132,20,3,False,0,2,22.89,2.65,37.5,-25.3,2.4,False,False,False,,49.9,Watchlist
ACC-000090,PossiblePage Account 0090,Software,51-200,Growth,Sales Rep #8,Inbound Demo,2025-03-29,2025-03-30,21239.9,19200.43,0.096,False,1600.04,86.4,False,False,,True,True,16.0,0.8679,33,20,False,0,0,,,92.0,77.7,4.5,False,False,False,,9.6,Healthy
ACC-000091,PossiblePage Account 0091,Retail,11-50,Growth,Sales Rep #5,Inbound Demo,2025-04-01,2025-04-17,10708.19,9810.1,0.0839,False,817.51,57.3,False,False,,True,True,18.0,0.6238,15,14,False,0,0,,,73.3,19.0,3.5,False,False,False,,22.2,Healthy
ACC-000092,PossiblePage Account 0092,Healthcare,11-50,Starter,Sales Rep #4,Paid Search,2025-10-03,2025-10-15,8604.28,8031.61,0.0666,False,669.3,55.9,False,False,,True,False,18.0,0.4462,17,10,False,1,2,14.03,3.77,77.4,26.5,3.6,False,False,False,,26.3,Healthy
ACC-000093,PossiblePage Account 0093,Real Estate,51-200,Starter,Sales Rep #3,Outbound,2025-11-16,2025-12-13,8901.54,7259.44,0.1845,False,604.95,36.8,True,False,,False,False,,0.0,0,0,False,0,1,25.28,2.45,17.9,-52.5,1.8,False,False,False,,45.4,Watchlist
ACC-000094,PossiblePage Account 0094,Professional Services,11-50,Growth,Sales Rep #5,Partner,2025-10-02,2025-10-21,11262.56,8845.46,0.2146,False,737.12,43.1,True,False,,True,False,33.0,0.2022,5,2,True,1,1,14.52,4.5,44.0,-18.5,2.9,False,False,False,,36.7,Watchlist
ACC-000095,PossiblePage Account 0095,Software,11-50,Growth,Sales Rep #5,Paid Search,2025-07-20,2025-08-07,17579.51,15634.66,0.1106,False,1302.89,76.2,False,True,CRM sync,False,False,,0.0,0,0,False,0,1,13.15,3.63,38.1,-3.2,2.6,False,False,False,,43.9,Watchlist
ACC-000096,PossiblePage Account 0096,Nonprofit,11-50,Growth,Sales Rep #6,Partner,2025-09-30,2025-09-27,15504.63,13734.18,0.1142,False,1144.52,68.4,False,False,,True,True,5.0,0.8755,30,17,False,0,0,,,77.6,13.7,4.0,False,False,False,,14.5,Healthy
ACC-000097,PossiblePage Account 0097,Professional Services,11-50,Scale,Sales Rep #9,Referral,2025-06-16,2025-06-29,67725.92,55382.31,0.1823,False,4615.19,27.7,True,True,CRM sync,True,True,20.0,0.0976,5,3,False,2,3,23.79,2.57,11.6,-57.8,1.2,False,False,False,,63.8,Risky
ACC-000098,PossiblePage Account 0098,Hospitality,201-1000,Scale,Sales Rep #9,Paid Search,2025-02-18,2025-02-28,45138.23,38649.71,0.1437,False,3220.81,92.0,False,False,,True,True,10.0,1.0,37,22,False,1,3,10.34,4.17,90.0,58.0,4.3,False,False,False,,7.6,Healthy
ACC-000099,PossiblePage Account 0099,Healthcare,11-50,Starter,Sales Rep #9,Partner,2025-04-28,2025-05-11,5533.49,4563.77,0.1752,False,380.31,51.3,True,True,Beta checkout,True,False,42.0,0.5225,14,4,False,0,1,24.4,2.8,52.1,9.2,2.9,False,False,False,,41.1,Watchlist
ACC-000100,PossiblePage Account 0100,Professional Services,51-200,Scale,Sales Rep #6,Inbound Demo,2025-01-02,2025-01-10,31265.53,29033.04,0.0714,False,2419.42,73.7,False,False,,True,True,11.0,0.8113,23,11,False,1,3,7.13,4.17,71.5,38.8,4.0,False,False,False,,14.9,Healthy
ACC-000101,PossiblePage Account 0101,Financial Services,51-200,Scale,Sales Rep #7,Outbound,2025-12-15,2025-12-28,28761.04,24946.14,0.1326,False,2078.84,84.8,False,False,,True,True,4.0,0.5801,27,7,True,1,2,5.01,4.1,77.9,58.0,4.3,False,False,False,,14.9,Healthy
ACC-000102,PossiblePage Account 0102,Software,1-10,Scale,Sales Rep #10,Inbound Demo,2025-10-30,2025-11-19,44203.68,39028.9,0.1171,False,3252.41,85.3,False,False,,True,True,7.0,0.9059,24,13,True,1,2,6.67,4.0,96.4,89.5,4.9,False,False,False,,8.2,Healthy
ACC-000103,PossiblePage Account 0103,Financial Services,11-50,Starter,Sales Rep #6,Paid Search,2025-12-22,2026-01-12,7321.05,6355.9,0.1318,False,529.66,85.5,False,False,,True,True,14.0,0.9257,29,24,False,2,3,11.53,4.1,94.4,50.2,4.6,False,False,False,,11.8,Healthy
ACC-000104,PossiblePage Account 0104,Hospitality,51-200,Starter,Sales Rep #2,Outbound,2025-05-19,2025-05-28,3790.85,3396.01,0.1042,False,283.0,81.2,False,False,,True,True,9.0,0.5392,14,15,False,3,3,14.8,4.45,79.2,40.2,3.9,False,False,False,,23.6,Healthy
ACC-000105,PossiblePage Account 0105,Professional Services,1000+,Starter,Sales Rep #4,Inbound Demo,2025-04-21,2025-05-11,6471.88,5816.99,0.1012,False,484.75,59.9,False,True,Beta checkout,True,True,30.0,0.6854,29,14,False,1,2,12.28,3.6,53.4,4.5,3.2,False,False,False,,35.9,Watchlist
ACC-000106,PossiblePage Account 0106,Software,1-10,Growth,Sales Rep #1,Partner,2025-06-16,2025-06-24,10338.65,7937.72,0.2322,False,661.48,37.0,True,True,Dynamic forms,True,False,50.0,0.0862,19,3,False,1,3,19.81,2.15,28.9,-40.2,2.4,False,False,False,,55.0,Risky
ACC-000107,PossiblePage Account 0107,Manufacturing,51-200,Starter,Sales Rep #10,Inbound Demo,2025-11-26,2025-12-14,5816.66,5682.2,0.0231,False,473.52,65.3,False,False,,True,True,8.0,0.6077,19,17,False,0,1,7.38,4.25,75.6,26.0,4.0,False,False,False,,17.4,Healthy
ACC-000108,PossiblePage Account 0108,Software,51-200,Growth,Sales Rep #6,Partner,2025-12-29,2026-01-19,20372.86,19059.97,0.0644,False,1588.33,92.6,False,False,,True,True,13.0,0.8822,26,18,True,1,2,10.44,4.42,100.0,78.8,4.8,False,False,False,,8.1,Healthy
ACC-000109,PossiblePage Account 0109,Hospitality,51-200,Growth,Sales Rep #5,Referral,2025-02-17,2025-03-12,9960.32,8668.3,0.1297,False,722.36,61.3,False,True,CRM sync,True,True,19.0,0.2019,10,4,True,3,4,13.85,2.62,9.7,-76.5,1.2,False,True,True,Beta feature gap,67.8,Risky
ACC-000110,PossiblePage Account 0110,Retail,11-50,Growth,Sales Rep #6,Outbound,2025-09-18,2025-10-13,14598.4,12723.76,0.1284,False,1060.31,56.5,False,False,,True,True,12.0,0.6926,28,13,False,1,2,12.37,3.08,49.8,0.7,3.5,False,False,True,Switched vendor,23.9,Healthy
ACC-000111,PossiblePage Account 0111,Healthcare,1-10,Enterprise,Sales Rep #6,Outbound,2025-08-30,2025-09-04,110836.48,93498.12,0.1564,False,7791.51,58.1,False,False,,True,True,17.0,0.5859,30,14,False,0,0,,,62.6,38.8,3.7,False,False,False,,22.8,Healthy
ACC-000112,PossiblePage Account 0112,Software,201-1000,Growth,Sales Rep #10,Outbound,2025-01-11,2025-01-14,23792.31,19714.51,0.1714,False,1642.88,34.6,True,False,,True,True,30.0,0.2698,20,6,False,0,0,18.91,2.62,45.0,-17.7,2.7,False,False,False,,36.4,Watchlist
ACC-000113,PossiblePage Account 0113,Nonprofit,51-200,Growth,Sales Rep #8,Inbound Demo,2025-07-04,2025-07-04,15070.7,11509.37,0.2363,False,959.11,31.7,True,True,AI page builder,True,False,55.0,0.0,0,1,False,0,1,20.97,2.67,8.9,-35.0,2.1,False,False,True,Low product fit,57.4,Risky
ACC-000114,PossiblePage Account 0114,Nonprofit,201-1000,Scale,Sales Rep #1,Inbound Demo,2025-07-13,2025-07-13,39994.16,36622.49,0.0843,False,3051.87,64.5,False,False,,True,True,7.0,0.5352,31,7,True,2,2,2.51,3.75,75.8,45.8,4.4,False,False,False,,21.3,Healthy
ACC-000115,PossiblePage Account 0115,Manufacturing,201-1000,Starter,Sales Rep #8,Inbound Demo,2025-12-26,2026-01-03,5005.28,4152.6,0.1704,False,346.05,62.5,False,False,,True,True,28.0,0.8534,14,14,False,0,0,,,79.6,39.2,4.2,False,False,False,,15.4,Healthy
ACC-000116,PossiblePage Account 0116,Software,1000+,Scale,Sales Rep #10,Outbound,2025-12-03,2025-12-15,61579.85,57668.54,0.0635,False,4805.71,75.3,False,False,,True,True,17.0,0.7962,23,9,True,0,0,10.47,4.7,81.9,51.2,4.2,False,False,False,,12.2,Healthy
ACC-000117,PossiblePage Account 0117,Professional Services,11-50,Growth,Sales Rep #7,Inbound Demo,2025-02-21,2025-03-14,20467.07,17762.15,0.1322,False,1480.18,41.9,True,False,,True,True,27.0,0.4691,13,3,False,3,4,16.45,2.77,49.1,0.2,3.0,False,False,False,,37.0,Watchlist
ACC-000118,PossiblePage Account 0118,Financial Services,1-10,Growth,Sales Rep #2,Paid Search,2025-01-04,2025-01-30,15567.2,14714.77,0.0548,False,1226.23,65.9,False,False,,True,True,12.0,0.5188,24,13,False,0,0,0.2,4.9,83.8,57.3,4.0,False,False,False,,17.1,Healthy
ACC-000119,PossiblePage Account 0119,Software,11-50,Growth,Sales Rep #7,Webinar,2025-04-28,2025-05-28,14046.72,12469.91,0.1123,False,1039.16,55.9,False,False,,True,True,10.0,0.5587,14,8,False,0,0,,,67.7,30.5,3.9,False,False,False,,22.9,Healthy
ACC-000120,PossiblePage Account 0120,Healthcare,11-50,Growth,Sales Rep #8,Paid Search,2025-11-03,2025-11-10,19703.96,18254.16,0.0736,False,1521.18,97.6,False,True,Dynamic forms,True,True,21.0,0.7218,19,18,True,0,0,15.18,3.23,5.4,-61.7,1.4,True,True,True,Beta feature gap,45.5,Watchlist
ACC-000121,PossiblePage Account 0121,Financial Services,11-50,Starter,Sales Rep #5,Partner,2025-01-02,2025-01-02,8045.37,7539.59,0.0629,False,628.3,80.6,False,False,,True,True,22.0,0.8169,31,17,False,0,0,,,85.1,59.7,4.5,False,False,False,,11.6,Healthy
ACC-000122,PossiblePage Account 0122,Nonprofit,11-50,Growth,Sales Rep #4,Inbound Demo,2025-08-09,2025-08-30,17017.48,15916.96,0.0647,False,1326.41,76.5,False,False,,True,False,21.0,0.7718,26,15,True,1,1,15.06,3.84,76.1,40.8,3.8,False,False,False,,16.8,Healthy
ACC-000123,PossiblePage Account 0123,Software,51-200,Enterprise,Sales Rep #7,Outbound,2025-07-12,2025-07-22,153123.59,134175.06,0.1237,False,11181.25,56.2,False,False,,True,True,13.0,0.3077,17,4,False,1,2,5.96,3.76,66.3,40.0,3.8,False,False,False,,27.1,Healthy
ACC-000124,PossiblePage Account 0124,Retail,51-200,Starter,Sales Rep #3,Webinar,2025-02-05,2025-02-16,6358.85,5842.2,0.0812,False,486.85,94.3,False,False,,False,False,,0.0,0,0,False,0,1,9.12,4.38,64.2,38.2,3.5,False,False,False,,23.7,Healthy
ACC-000125,PossiblePage Account 0125,Manufacturing,201-1000,Starter,Sales Rep #5,Inbound Demo,2025-11-24,2025-11-26,6007.06,5415.95,0.0984,False,451.33,71.0,False,False,,True,True,5.0,0.6973,29,20,False,2,4,6.2,4.58,9.3,-46.3,1.9,False,False,True,No internal adoption,28.5,Healthy
ACC-000126,PossiblePage Account 0126,Financial Services,51-200,Scale,Sales Rep #5,Outbound,2025-09-27,2025-10-23,63259.13,52412.93,0.1715,False,4367.74,63.9,False,True,CRM sync,True,True,21.0,0.412,19,10,True,0,0,12.16,3.85,46.4,9.5,3.5,False,False,False,,36.8,Watchlist
ACC-000127,PossiblePage Account 0127,Software,1-10,Scale,Sales Rep #10,Inbound Demo,2025-05-03,2025-05-30,49891.66,45194.59,0.0941,False,3766.22,62.0,False,False,,True,False,29.0,0.6161,15,6,False,1,1,9.96,4.1,67.3,11.3,3.5,False,False,False,,22.5,Healthy
ACC-000128,PossiblePage Account 0128,Financial Services,1-10,Scale,Sales Rep #9,Inbound Demo,2025-10-13,2025-10-23,68113.42,64964.84,0.0462,False,5413.74,56.8,False,False,,False,False,,0.0,0,0,False,0,2,7.81,3.98,69.4,28.5,3.6,False,False,False,,30.3,Healthy
ACC-000129,PossiblePage Account 0129,Manufacturing,11-50,Enterprise,Sales Rep #10,Outbound,2025-11-07,2025-11-16,126132.74,106661.49,0.1544,False,8888.46,75.0,False,False,,True,True,10.0,0.3989,29,7,True,1,1,13.09,3.73,81.6,59.0,4.5,False,False,False,,20.7,Healthy
ACC-000130,PossiblePage Account 0130,Retail,11-50,Starter,Sales Rep #6,Paid Search,2025-11-23,2025-11-26,7048.03,6191.98,0.1215,False,516.0,60.8,False,True,Beta checkout,True,True,25.0,0.3719,21,12,False,0,1,10.59,2.8,34.6,-15.7,2.4,False,False,False,,41.3,Watchlist
ACC-000131,PossiblePage Account 0131,Software,51-200,Starter,Sales Rep #1,Paid Search,2025-06-30,2025-07-26,4824.83,4337.01,0.1011,False,361.42,79.7,False,False,,True,False,23.0,0.8479,19,16,False,2,3,7.64,3.57,79.3,51.7,4.1,False,False,False,,14.8,Healthy
ACC-000132,PossiblePage Account 0132,Healthcare,1000+,Growth,Sales Rep #2,Inbound Demo,2025-08-28,2025-09-12,14128.11,13165.88,0.0681,False,1097.16,95.0,False,False,,True,True,20.0,0.8667,30,25,False,1,1,13.34,3.08,84.0,61.3,4.5,False,False,False,,9.2,Healthy
ACC-000133,PossiblePage Account 0133,Software,1-10,Growth,Sales Rep #1,Inbound Demo,2025-10-11,2025-11-09,11868.72,9839.97,0.1709,False,820.0,80.9,False,False,,True,True,11.0,0.7583,25,10,True,0,1,15.46,3.67,84.0,64.7,4.7,False,False,False,,11.4,Healthy
ACC-000134,PossiblePage Account 0134,Nonprofit,201-1000,Scale,Sales Rep #4,Partner,2025-10-23,2025-11-20,33523.56,29364.05,0.1241,False,2447.0,34.3,True,False,,True,True,33.0,0.5035,21,10,True,0,2,17.19,2.67,39.5,-14.3,2.9,False,False,False,,32.2,Healthy
ACC-000135,PossiblePage Account 0135,Professional Services,1-10,Growth,Sales Rep #3,Outbound,2025-10-12,2025-10-21,16844.44,13734.83,0.1846,False,1144.57,61.1,False,False,,True,True,7.0,0.6316,28,9,False,2,2,9.23,2.8,80.8,28.7,4.0,False,False,False,,22.5,Healthy
ACC-000136,PossiblePage Account 0136,Healthcare,1-10,Growth,Sales Rep #9,Inbound Demo,2025-05-28,2025-06-13,24179.32,20630.02,0.1468,False,1719.17,56.6,False,False,,True,True,7.0,0.6206,13,14,False,1,1,14.47,3.7,65.8,38.0,3.8,False,False,False,,23.7,Healthy
ACC-000137,PossiblePage Account 0137,Nonprofit,11-50,Starter,Sales Rep #5,Webinar,2025-12-14,2025-12-19,7564.1,5905.24,0.2193,False,492.1,43.5,True,False,,False,False,,0.0,0,0,False,0,0,20.13,3.4,10.7,-55.2,1.7,False,False,True,Low product fit,43.8,Watchlist
ACC-000138,PossiblePage Account 0138,Retail,1-10,Starter,Sales Rep #10,Inbound Demo,2025-06-15,2025-06-29,5960.23,4774.66,0.1989,False,397.89,34.5,True,True,Beta checkout,True,True,41.0,0.0,6,3,False,1,2,25.74,2.34,3.8,-74.2,1.6,False,True,True,Low product fit,73.6,Risky
ACC-000139,PossiblePage Account 0139,Software,11-50,Scale,Sales Rep #6,Inbound Demo,2025-07-22,2025-08-09,37257.43,33846.73,0.0915,False,2820.56,66.4,False,False,,True,True,17.0,0.4935,21,10,True,0,3,5.66,4.25,61.3,28.2,3.3,False,False,False,,21.3,Healthy
ACC-000140,PossiblePage Account 0140,Education,11-50,Scale,Sales Rep #10,Partner,2025-08-16,2025-08-17,38827.48,37488.16,0.0345,False,3124.01,85.6,False,False,,True,True,20.0,0.8432,30,18,True,1,3,9.27,3.9,98.7,82.2,4.7,False,False,False,,10.2,Healthy
ACC-000141,PossiblePage Account 0141,Financial Services,51-200,Growth,Sales Rep #5,Outbound,2025-02-14,2025-02-20,9820.43,9403.2,0.0425,False,783.6,95.1,False,False,,True,True,11.0,0.9475,35,18,False,1,2,14.11,4.75,98.8,79.3,4.7,False,False,False,,7.6,Healthy
ACC-000142,PossiblePage Account 0142,Professional Services,51-200,Starter,Sales Rep #10,Paid Search,2025-10-11,2025-11-08,3899.78,3332.07,0.1456,False,277.67,57.1,False,False,,True,True,1.0,0.3691,17,3,False,0,0,,,66.9,48.2,3.9,False,False,False,,25.7,Healthy
ACC-000143,PossiblePage Account 0143,Nonprofit,51-200,Growth,Sales Rep #2,Inbound Demo,2025-07-16,2025-08-04,22051.34,20812.88,0.0562,False,1734.41,74.7,False,False,,True,True,16.0,0.5929,16,7,False,0,0,9.29,4.2,74.1,46.0,4.2,False,False,False,,15.7,Healthy
ACC-000144,PossiblePage Account 0144,Financial Services,51-200,Enterprise,Sales Rep #5,Outbound,2025-11-30,2025-12-28,115048.4,102591.96,0.1083,False,8549.33,72.9,False,False,,False,False,,0.0,0,0,False,1,2,8.62,4.03,72.4,20.5,3.5,False,False,False,,29.6,Healthy
ACC-000145,PossiblePage Account 0145,Software,11-50,Growth,Sales Rep #4,Referral,2025-11-28,2025-11-29,18927.91,17701.27,0.0648,False,1475.11,92.4,False,False,,True,True,7.0,0.9629,22,13,False,0,0,4.02,4.37,91.7,45.2,4.2,False,False,False,,4.9,Healthy
ACC-000146,PossiblePage Account 0146,Education,11-50,Growth,Sales Rep #5,Partner,2025-12-17,2026-01-08,21533.32,18940.84,0.1204,False,1578.4,26.2,True,False,,True,False,39.0,0.1678,6,3,True,0,2,18.18,3.48,40.6,-9.7,3.0,False,False,False,,39.1,Watchlist
ACC-000147,PossiblePage Account 0147,Healthcare,1000+,Scale,Sales Rep #4,Inbound Demo,2025-06-30,2025-07-23,31365.8,27673.08,0.1177,False,2306.09,89.6,False,False,,True,True,12.0,0.7211,37,12,False,1,2,4.85,3.73,10.5,-60.0,1.3,False,True,True,Budget cut,35.3,Watchlist
ACC-000148,PossiblePage Account 0148,Software,51-200,Growth,Sales Rep #3,Outbound,2025-05-31,2025-06-19,11900.54,9885.88,0.1693,False,823.82,36.9,True,True,Beta checkout,True,False,52.0,0.0,0,0,False,0,1,25.31,1.7,14.4,-60.2,1.3,False,True,True,Low product fit,70.9,Risky
ACC-000149,PossiblePage Account 0149,Education,11-50,Growth,Sales Rep #3,Partner,2025-11-19,2025-12-07,20152.35,18812.46,0.0665,False,1567.7,88.8,False,False,,True,True,8.0,0.8888,38,21,False,0,1,12.46,3.7,100.0,81.5,4.8,False,False,False,,6.9,Healthy
ACC-000150,PossiblePage Account 0150,Retail,1-10,Starter,Sales Rep #8,Referral,2025-09-24,2025-09-27,3334.43,3038.57,0.0887,False,253.21,74.2,False,False,,True,True,14.0,0.6078,20,24,False,1,1,9.62,3.8,75.5,40.7,4.0,False,False,False,,18.3,Healthy
ACC-000151,PossiblePage Account 0151,Financial Services,1000+,Growth,Sales Rep #7,Paid Search,2025-01-04,2025-01-27,20819.13,17949.6,0.1378,False,1495.8,32.8,True,False,,True,True,17.0,0.3787,0,7,False,0,1,17.19,4.0,35.3,-22.7,2.6,False,False,False,,35.5,Watchlist
ACC-000152,PossiblePage Account 0152,Professional Services,11-50,Scale,Sales Rep #4,Webinar,2025-07-14,2025-08-05,61538.64,53186.08,0.1357,False,4432.17,45.8,True,False,,True,True,19.0,0.3878,25,7,True,0,0,10.01,1.7,51.0,-8.3,2.9,False,False,False,,29.6,Healthy
ACC-000153,PossiblePage Account 0153,Hospitality,1000+,Starter,Sales Rep #6,Paid Search,2025-12-26,2026-01-10,8395.0,7991.18,0.0481,False,665.93,62.4,False,False,,True,False,37.0,0.6083,22,14,False,1,1,6.6,3.77,69.0,42.2,4.1,False,False,False,,20.3,Healthy
ACC-000154,PossiblePage Account 0154,Manufacturing,11-50,Scale,Sales Rep #7,Referral,2025-10-30,2025-11-09,56562.8,52458.27,0.0726,False,4371.52,70.1,False,True,AI page builder,True,True,18.0,0.5028,24,12,True,2,2,13.81,3.27,45.7,1.2,3.2,False,False,False,,39.8,Watchlist
ACC-000155,PossiblePage Account 0155,Retail,201-1000,Growth,Sales Rep #3,Paid Search,2025-01-16,2025-01-30,13985.51,12813.06,0.0838,False,1067.75,65.6,False,True,Advanced integrations,True,False,45.0,0.3557,18,7,True,0,0,12.93,4.6,44.3,-8.7,2.9,False,False,False,,39.2,Watchlist
ACC-000156,PossiblePage Account 0156,Software,1000+,Scale,Sales Rep #4,Partner,2025-12-08,2025-12-15,51764.4,43498.17,0.1597,False,3624.85,27.0,True,False,,True,True,10.0,0.0,8,3,False,0,3,12.13,4.07,3.9,-68.2,1.2,False,True,True,Low product fit,59.2,Risky
ACC-000157,PossiblePage Account 0157,Software,1-10,Scale,Sales Rep #9,Inbound Demo,2025-08-16,2025-09-10,35866.15,33251.36,0.0729,False,2770.95,57.4,False,False,,True,True,1.0,0.5538,18,6,True,0,3,9.84,4.23,65.3,31.7,3.8,False,False,False,,21.5,Healthy
ACC-000158,PossiblePage Account 0158,Manufacturing,11-50,Enterprise,Sales Rep #3,Outbound,2025-12-16,2025-12-17,166310.55,141931.72,0.1466,False,11827.64,71.1,False,False,,True,True,5.0,0.6698,19,6,False,1,2,9.44,2.4,74.2,34.3,4.2,False,False,False,,17.5,Healthy
ACC-000159,PossiblePage Account 0159,Hospitality,1-10,Growth,Sales Rep #10,Partner,2025-05-10,2025-06-07,10553.04,9607.99,0.0896,False,800.67,68.1,False,False,,True,True,24.0,0.7447,16,11,True,1,2,8.97,3.85,86.8,57.2,4.5,False,False,False,,15.7,Healthy
ACC-000160,PossiblePage Account 0160,Retail,51-200,Starter,Sales Rep #1,Partner,2025-06-14,2025-07-08,5204.79,4723.02,0.0926,False,393.59,46.5,True,False,,True,True,26.0,0.5725,13,22,False,0,1,13.95,2.75,47.8,8.0,3.1,False,False,False,,27.0,Healthy
ACC-000161,PossiblePage Account 0161,Financial Services,51-200,Growth,Sales Rep #3,Inbound Demo,2025-09-14,2025-10-13,10439.73,8911.2,0.1464,False,742.6,60.5,False,False,,True,True,6.0,0.767,22,5,False,1,3,7.52,4.7,73.8,39.3,4.0,False,False,False,,18.2,Healthy
ACC-000162,PossiblePage Account 0162,Financial Services,1-10,Starter,Sales Rep #8,Outbound,2025-10-04,2025-10-22,4476.3,4341.06,0.0302,False,361.76,69.2,False,False,,True,True,3.0,0.7654,15,13,False,2,3,11.59,3.4,95.9,59.8,4.3,False,False,False,,18.4,Healthy
ACC-000163,PossiblePage Account 0163,Financial Services,201-1000,Starter,Sales Rep #3,Paid Search,2025-10-26,2025-11-02,6935.25,5844.03,0.1573,False,487.0,64.4,False,True,Advanced integrations,True,False,33.0,0.5379,17,13,False,0,2,11.99,3.6,39.9,-10.7,2.7,False,False,False,,37.1,Watchlist
ACC-000164,PossiblePage Account 0164,Software,11-50,Scale,Sales Rep #8,Webinar,2025-04-10,2025-04-29,43168.39,40559.93,0.0604,False,3379.99,80.1,False,False,,True,False,30.0,0.5594,20,11,True,0,1,12.18,3.4,93.6,61.8,4.8,False,False,False,,13.9,Healthy
ACC-000165,PossiblePage Account 0165,Financial Services,201-1000,Starter,Sales Rep #8,Partner,2025-12-06,2025-12-23,6621.26,5536.16,0.1639,False,461.35,66.3,False,True,Dynamic forms,True,True,21.0,0.3776,6,7,False,1,3,12.91,3.7,42.3,1.5,2.8,False,False,False,,41.3,Watchlist
ACC-000166,PossiblePage Account 0166,Professional Services,51-200,Scale,Sales Rep #4,Outbound,2025-09-15,2025-10-11,54170.96,42725.31,0.2113,False,3560.44,41.2,True,True,AI page builder,True,True,36.0,0.2081,19,6,True,1,4,20.68,2.25,6.8,-52.8,1.6,False,False,True,Low product fit,55.8,Risky
ACC-000167,PossiblePage Account 0167,Hospitality,1-10,Growth,Sales Rep #4,Webinar,2025-04-25,2025-04-25,22725.72,22725.72,0.0,False,1893.81,95.8,False,False,,True,True,13.0,0.8703,31,13,False,2,3,7.12,4.0,9.1,-48.8,2.1,False,False,True,No internal adoption,20.5,Healthy
ACC-000168,PossiblePage Account 0168,Healthcare,201-1000,Growth,Sales Rep #6,Paid Search,2025-10-04,2025-10-18,12661.61,11975.56,0.0542,False,997.96,59.0,False,False,,True,True,19.0,0.5486,25,11,True,1,1,7.48,3.9,54.0,24.2,2.9,False,False,False,,26.0,Healthy
ACC-000169,PossiblePage Account 0169,Healthcare,51-200,Growth,Sales Rep #4,Partner,2025-01-01,2025-01-17,18271.03,16305.18,0.1076,False,1358.77,25.0,True,False,,True,True,31.0,0.2492,17,2,True,1,3,14.79,2.97,11.1,-68.5,1.9,False,False,True,Low product fit,44.2,Watchlist
ACC-000170,PossiblePage Account 0170,Software,11-50,Scale,Sales Rep #4,Webinar,2025-09-16,2025-09-26,33990.76,33017.54,0.0286,False,2751.46,71.5,False,False,,True,True,9.0,0.6762,23,9,False,3,3,11.78,4.27,8.4,-7.8,3.0,False,False,True,No internal adoption,29.4,Healthy
